customer_id,target_churn,target_ltv
C062613,0,508901.0
C062614,0,2832296.0
C062620,0,455988.0
C062622,0,1190890.0
C062623,0,445191.0
C062624,0,338800.0
C062625,0,2198899.0
C062627,0,591903.0
C062633,0,351037.0
C062635,0,6037360.0
C062636,0,5505429.0
C062637,0,1165459.0
C062638,0,762661.0
C062640,0,645019.0
C062641,0,3605530.0
C062644,1,14993.650000000001
C062645,0,333083.0
C062646,0,275208.0
C062647,0,56840.0
C062648,0,368590.0
C062649,0,1527544.0
C062652,0,183681.0
C062653,0,2299810.0
C062654,0,637076.0
C062656,0,1188689.0
C062657,0,5405878.0
C062658,0,1380403.0
C062659,0,2163763.0
C062662,0,596852.0
C062664,1,121994.65000000001
C062666,0,1364977.0
C062669,0,1015641.0
C062671,0,534546.0
C062672,0,4371136.0
C062673,0,2182085.0
C062674,0,3944374.0
C062675,0,1175621.0
C062679,0,1146085.0
C062680,0,648021.0
C062681,0,2717432.0
C062682,0,3986542.0
C062683,0,500328.0
C062684,0,138706.0
C062686,0,1436531.0
C062689,0,151178.0
C062693,0,1705074.0
C062694,0,1821847.0
C062695,0,566690.0
C062696,0,2272934.0
C062698,0,3983810.0
C062699,0,477238.0
C062700,0,568905.0
C062701,0,1456434.0
C062702,0,1198735.0
C062703,0,5574930.0
C062704,0,861531.0
C062705,1,72180.5
C062709,0,2338419.0
C062710,0,300680.0
C062711,0,129019.0
C062712,0,1328260.0
C062713,0,228625.0
C062714,0,138910.0
C062715,0,220511.0
C062716,1,8728.15
C062717,0,539916.0
C062721,0,198713.0
C062723,0,1289622.0
C062724,0,832078.0
C062726,0,485950.0
C062727,0,343851.0
C062728,0,167118.0
C062732,0,995798.0
C062734,0,921041.0
C062735,0,3410671.0
C062736,0,819073.0
C062737,1,87071.1
C062738,1,24334.050000000003
C062741,1,146693.4
C062743,1,13313.800000000001
C062744,0,1878239.0
C062745,1,24381.5
C062746,0,1244108.0
C062749,0,1208940.0
C062751,1,96890.65000000001
C062752,0,1253088.0
C062753,0,82410.0
C062755,0,1235059.0
C062757,0,3588737.0
C062759,0,6958842.0
C062760,0,617471.0
C062762,0,3009402.0
C062764,0,218474.0
C062765,0,841801.0
C062767,0,283132.0
C062768,0,194535.0
C062769,0,710523.0
C062770,0,4056341.0
C062772,1,26582.350000000002
C062775,0,739033.0
C062776,0,298490.0
C062778,0,399692.0
C062779,0,2398614.0
C062780,0,696726.0
C062781,1,113145.3
C062782,0,6738944.0
C062783,0,1578286.0
C062784,0,2049153.0
C062785,0,332901.0
C062786,0,894335.0
C062788,0,1520572.0
C062791,0,617883.0
C062792,0,2097277.0
C062793,0,1364523.0
C062794,0,127777.0
C062795,0,2174823.0
C062796,0,2315870.0
C062797,0,2808648.0
C062799,0,1048094.0
C062802,0,2095295.0
C062803,0,161180.0
C062805,0,36053.0
C062806,0,896959.0
C062807,0,111492.0
C062809,1,7663.75
C062810,0,695070.0
C062813,1,39937.450000000004
C062814,0,1271433.0
C062815,0,1006870.0
C062816,0,5681448.0
C062818,0,852658.0
C062821,0,320843.0
C062822,0,1452169.0
C062824,0,1309372.0
C062825,0,6542020.0
C062828,0,1242873.0
C062830,0,234796.0
C062831,0,339084.0
C062835,0,1188048.0
C062837,0,1503232.0
C062844,0,126095.0
C062846,0,1327863.0
C062847,0,947928.0
C062848,0,261442.0
C062849,0,1598629.0
C062852,0,7678172.0
C062856,0,744428.0
C062857,0,922455.0
C062858,0,502677.0
C062859,0,486974.0
C062860,0,1009738.0
C062861,0,291325.0
C062862,0,557370.0
C062863,0,7532925.0
C062864,0,3034332.0
C062867,1,114511.05
C062869,0,33360.0
C062870,1,103431.35
C062872,0,167009.0
C062873,0,1044170.0
C062874,0,1331573.0
C062875,0,682155.0
C062876,0,76348.0
C062877,0,405874.0
C062878,0,1216311.0
C062879,0,131315.0
C062882,0,1180155.0
C062884,0,1140219.0
C062887,0,1979210.0
C062888,0,662863.0
C062889,0,4416850.0
C062891,0,1666170.0
C062893,0,1745889.0
C062894,0,147628.0
C062895,1,85500.1
C062899,0,1649547.0
C062900,0,277627.0
C062901,0,1614163.0
C062902,0,2632368.0
C062903,0,2743051.0
C062905,0,288762.0
C062907,0,309946.0
C062908,0,1627987.0
C062909,0,2056349.0
C062910,0,316387.0
C062911,0,191664.0
C062912,0,3005300.0
C062913,0,288145.0
C062914,0,1765341.0
C062915,0,151394.0
C062916,0,1052921.0
C062919,0,4044675.0
C062920,0,1879845.0
C062921,0,2492776.0
C062922,0,1652639.0
C062923,0,292914.0
C062925,0,693325.0
C062929,0,4822994.0
C062931,1,137781.7
C062932,0,1289983.0
C062934,1,34817.3
C062935,0,1302657.0
C062944,0,82976.0
C062946,0,419387.0
C062947,0,1374827.0
C062948,0,2340179.0
C062949,0,361936.0
C062953,0,166024.0
C062955,0,3294857.0
C062956,0,385522.0
C062957,1,31735.300000000003
C062958,0,4069333.0
C062959,0,3374316.0
C062960,0,1177174.0
C062961,0,798115.0
C062964,0,1900687.0
C062966,0,1332285.0
C062969,0,91993.0
C062970,0,488520.0
C062971,1,25241.9
C062972,0,395854.0
C062973,1,83268.95000000001
C062975,0,3207786.0
C062977,0,763354.0
C062978,0,1420771.0
C062980,0,885507.0
C062982,0,268030.0
C062983,1,32799.8
C062986,1,59499.65
C062988,0,47969.0
C062991,0,2280276.0
C062994,0,881459.0
C062995,0,3576309.0
C062996,0,108896.0
C062997,1,20837.5
C063000,0,1181556.0
C063001,0,793596.0
C063002,0,692354.0
C063004,0,916603.0
C063005,0,738685.0
C063007,0,141291.0
C063008,0,1552452.0
C063009,0,2117656.0
C063011,0,121943.0
C063012,0,128559.0
C063013,0,987710.0
C063015,0,50854.0
C063016,0,1089596.0
C063018,0,2267764.0
C063022,1,58801.450000000004
C063024,1,107183.40000000001
C063026,0,1001604.0
C063027,0,1034250.0
C063028,0,1141021.0
C063033,0,1528602.0
C063037,0,1120739.0
C063038,0,1866904.0
C063039,0,319587.0
C063040,0,245407.0
C063043,0,338131.0
C063044,1,3418.25
C063045,0,66782.0
C063046,0,49935.0
C063048,0,4558200.0
C063056,0,2489461.0
C063057,0,936462.0
C063058,0,16608.0
C063059,0,238300.0
C063060,0,3780302.0
C063063,0,3872453.0
C063064,0,1343500.0
C063065,0,2906803.0
C063066,0,1338179.0
C063067,0,3091774.0
C063069,0,637895.0
C063070,0,1036278.0
C063074,0,460413.0
C063076,0,4000093.0
C063077,0,3773331.0
C063079,0,642302.0
C063080,0,703922.0
C063081,1,70403.05
C063082,0,775468.0
C063084,0,356494.0
C063085,0,1130563.0
C063086,0,21411.0
C063087,0,487770.0
C063088,0,2600253.0
C063090,0,165335.0
C063091,0,474526.0
C063093,0,2137196.0
C063095,0,1529584.0
C063096,1,286071.3
C063101,1,109092.75
C063103,0,780726.0
C063104,1,69485.45
C063106,0,1551548.0
C063108,0,4332582.0
C063109,0,843450.0
C063110,0,1506203.0
C063111,0,7002097.0
C063114,0,543777.0
C063116,0,1158919.0
C063117,0,96457.0
C063119,0,1659713.0
C063123,0,1579622.0
C063124,0,413444.0
C063126,0,432829.0
C063128,0,70790.0
C063129,0,1193446.0
C063131,0,306669.0
C063132,0,2724307.0
C063134,1,55505.75
C063135,0,1158948.0
C063138,0,2271384.0
C063139,0,310881.0
C063140,0,522631.0
C063141,0,4669335.0
C063142,0,2795829.0
C063143,0,400325.0
C063144,0,1188534.0
C063145,0,123571.0
C063146,0,568047.0
C063147,0,889003.0
C063150,0,1725559.0
C063151,0,139682.0
C063152,0,1592429.0
C063154,0,1585474.0
C063156,0,1523085.0
C063159,0,1209495.0
C063165,1,53595.3
C063166,0,1302031.0
C063172,0,127381.0
C063173,0,85926.0
C063175,0,728519.0
C063176,0,693745.0
C063177,0,398426.0
C063178,0,277527.0
C063179,0,3266167.0
C063180,0,1335341.0
C063181,0,1141562.0
C063182,0,184227.0
C063184,0,5870873.0
C063185,0,2926930.0
C063186,0,30587.0
C063189,0,425079.0
C063191,0,396480.0
C063194,0,2720577.0
C063197,0,753401.0
C063198,0,1704171.0
C063201,1,102963.85
C063203,0,462148.0
C063204,0,3887377.0
C063205,0,4159944.0
C063206,0,931393.0
C063207,0,690131.0
C063209,0,1005848.0
C063210,0,3933355.0
C063212,0,2409049.0
C063213,0,201233.0
C063215,0,116387.0
C063216,0,114178.0
C063218,0,289123.0
C063220,0,866999.0
C063221,0,2545918.0
C063222,0,1224149.0
C063224,0,277264.0
C063227,0,883476.0
C063228,0,872037.0
C063229,0,333645.0
C063230,0,869274.0
C063231,0,633302.0
C063233,0,888590.0
C063235,0,760330.0
C063237,1,38690.85
C063239,0,1977491.0
C063243,0,1040673.0
C063247,0,911646.0
C063248,1,46464.75
C063249,0,2324307.0
C063250,0,704831.0
C063251,0,146334.0
C063253,0,1258524.0
C063254,0,366518.0
C063255,0,2189434.0
C063256,0,706564.0
C063257,1,254654.90000000002
C063258,0,180786.0
C063259,0,862326.0
C063262,0,101953.0
C063266,0,1147964.0
C063267,0,1749090.0
C063270,0,150856.0
C063271,0,2180549.0
C063272,0,961999.0
C063273,0,299343.0
C063277,0,118831.0
C063279,0,260464.0
C063282,0,771039.0
C063287,0,1054516.0
C063288,0,1240433.0
C063289,0,292512.0
C063290,1,11478.550000000001
C063292,0,2952775.0
C063294,0,3920834.0
C063295,0,317798.0
C063296,0,3383909.0
C063297,0,1264438.0
C063298,0,572280.0
C063299,0,267678.0
C063304,0,1548642.0
C063305,0,1029313.0
C063306,0,3631956.0
C063308,0,109078.0
C063309,0,1571849.0
C063310,1,55323.3
C063311,0,1989801.0
C063315,0,1294.0
C063316,0,66148.0
C063318,0,285112.0
C063321,0,2996379.0
C063322,0,1175943.0
C063325,0,310065.0
C063327,0,2619060.0
C063328,0,1898859.0
C063329,0,917416.0
C063333,0,1617260.0
C063334,0,5600350.0
C063335,0,683037.0
C063336,0,216441.0
C063337,0,2257559.0
C063339,0,11136985.0
C063342,0,1947033.0
C063345,0,3557431.0
C063347,0,837022.0
C063351,1,164511.65000000002
C063354,0,822484.0
C063356,1,17546.3
C063358,0,2372947.0
C063360,0,505487.0
C063361,0,111003.0
C063363,1,17840.100000000002
C063366,0,1617411.0
C063367,0,977626.0
C063369,0,2086440.0
C063371,0,3113534.0
C063372,0,896148.0
C063373,0,1853441.0
C063374,0,4090534.0
C063375,0,627371.0
C063378,0,902657.0
C063380,0,3186849.0
C063382,0,1104612.0
C063383,0,1593438.0
C063385,0,449593.0
C063386,0,1588256.0
C063387,0,2297557.0
C063388,0,763116.0
C063389,0,360478.0
C063390,0,850880.0
C063392,0,597363.0
C063393,0,3033800.0
C063394,0,1002836.0
C063395,0,1723157.0
C063398,0,807046.0
C063400,0,562682.0
C063401,0,281920.0
C063402,0,3224187.0
C063403,0,865808.0
C063404,0,602699.0
C063405,0,1604194.0
C063411,0,4865751.0
C063412,0,1517084.0
C063413,0,811233.0
C063414,0,2739079.0
C063415,0,903197.0
C063416,1,12931.7
C063417,1,12056.2
C063420,0,506451.0
C063423,0,387332.0
C063428,0,673136.0
C063429,0,647292.0
C063430,0,1225497.0
C063431,0,1604639.0
C063434,0,1920673.0
C063435,0,3685658.0
C063436,1,18741.05
C063437,0,464866.0
C063438,0,2545336.0
C063439,0,2568630.0
C063441,0,3981370.0
C063442,0,36215.0
C063443,0,323845.0
C063445,0,3632.0
C063449,0,741516.0
C063450,0,240181.0
C063452,0,665805.0
C063453,0,1621379.0
C063454,0,2227967.0
C063455,0,152014.0
C063456,0,1644990.0
C063457,0,1489536.0
C063459,0,1878782.0
C063460,1,80537.8
C063461,0,4228500.0
C063462,1,120995.15000000001
C063463,0,221476.0
C063464,0,343063.0
C063469,0,1048219.0
C063470,0,457350.0
C063471,0,1368781.0
C063472,0,279012.0
C063473,0,628965.0
C063475,0,2208052.0
C063476,0,773469.0
C063478,0,3386275.0
C063479,0,2157278.0
C063480,0,16005.0
C063481,0,2038483.0
C063482,0,1105580.0
C063484,0,1376665.0
C063490,0,767494.0
C063491,0,5235618.0
C063493,0,348492.0
C063494,0,169805.0
C063495,0,80986.0
C063497,0,213083.0
C063498,0,2741553.0
C063499,0,466169.0
C063504,0,2587235.0
C063509,0,450829.0
C063512,0,648603.0
C063514,0,1610534.0
C063515,0,688996.0
C063516,0,867828.0
C063517,0,1345281.0
C063519,0,2464038.0
C063520,1,26555.050000000003
C063524,0,1224023.0
C063526,1,92830.95000000001
C063529,0,309103.0
C063531,0,793764.0
C063532,0,2634975.0
C063534,0,1691257.0
C063535,0,681211.0
C063536,0,135855.0
C063538,1,213740.90000000002
C063539,1,33428.65
C063540,0,505975.0
C063541,0,183033.0
C063542,0,711368.0
C063544,0,2312754.0
C063546,0,2574437.0
C063547,0,54156.0
C063549,0,5420.0
C063553,0,946000.0
C063555,0,1823999.0
C063557,0,1061470.0
C063558,0,5106882.0
C063560,0,219826.0
C063561,1,401175.2
C063562,0,814802.0
C063563,0,3351764.0
C063565,0,489721.0
C063566,0,5636874.0
C063567,0,1267369.0
C063568,0,381117.0
C063569,0,160715.0
C063571,0,1061475.0
C063572,0,136472.0
C063573,1,109395.65000000001
C063574,0,2439319.0
C063575,0,87871.0
C063576,0,559147.0
C063577,0,3708826.0
C063579,0,2913484.0
C063581,0,4766005.0
C063583,0,1942673.0
C063585,0,1926061.0
C063586,0,513197.0
C063587,0,349165.0
C063589,0,176068.0
C063590,0,1608281.0
C063591,0,3997376.0
C063592,0,1437751.0
C063594,1,51499.05
C063595,0,225498.0
C063597,0,560870.0
C063598,0,3694252.0
C063599,0,4629426.0
C063601,0,582935.0
C063602,0,59197.0
C063606,0,1029424.0
C063608,0,247997.0
C063611,1,759.6500000000001
C063612,0,109643.0
C063616,0,989312.0
C063619,0,3012124.0
C063620,1,37802.1
C063621,0,397477.0
C063623,0,911720.0
C063624,1,16315.25
C063625,0,1665483.0
C063626,0,1689334.0
C063628,0,1315466.0
C063631,0,208086.0
C063632,0,204153.0
C063634,0,523384.0
C063635,0,2455361.0
C063637,0,553594.0
C063639,0,366238.0
C063641,0,5956084.0
C063643,0,6887402.0
C063644,0,1206860.0
C063645,0,534149.0
C063646,0,772822.0
C063647,0,430593.0
C063648,0,1786998.0
C063649,0,1691946.0
C063650,0,2217537.0
C063651,0,1996175.0
C063652,0,1307152.0
C063653,0,768658.0
C063654,0,969106.0
C063655,0,922229.0
C063657,0,300212.0
C063660,0,1207072.0
C063663,0,475237.0
C063666,0,412520.0
C063667,0,884765.0
C063668,0,445617.0
C063669,0,331098.0
C063671,0,366580.0
C063672,1,14501.300000000001
C063674,0,565239.0
C063675,0,1638444.0
C063677,0,2131780.0
C063679,0,1679484.0
C063682,0,1518872.0
C063689,0,1514909.0
C063690,0,570765.0
C063691,0,32925.0
C063697,0,54067.0
C063698,1,30197.7
C063700,0,1103549.0
C063701,0,115788.0
C063702,0,57351.0
C063703,0,856815.0
C063705,1,7334.1
C063706,0,366659.0
C063708,0,3599093.0
C063709,0,812650.0
C063710,0,2728503.0
C063712,0,3247066.0
C063713,0,1204214.0
C063714,0,38015.0
C063716,0,178173.0
C063717,1,193905.65000000002
C063718,1,232645.95
C063720,0,1969479.0
C063721,0,942973.0
C063722,0,188401.0
C063723,0,2107178.0
C063724,0,1382062.0
C063727,0,246236.0
C063729,0,444757.0
C063730,0,1779753.0
C063731,0,2559967.0
C063732,0,734913.0
C063735,0,317654.0
C063736,0,219026.0
C063737,0,422202.0
C063738,1,120302.8
C063740,0,2703087.0
C063741,0,338021.0
C063743,0,496828.0
C063746,0,3114481.0
C063748,0,89636.0
C063750,0,352864.0
C063753,0,1746411.0
C063754,0,247792.0
C063756,0,48554.0
C063757,1,40598.05
C063762,0,175422.0
C063764,0,1138421.0
C063765,0,7273740.0
C063766,0,404245.0
C063767,0,754497.0
C063768,0,291786.0
C063769,0,881592.0
C063770,0,3543537.0
C063771,0,143592.0
C063772,0,1306674.0
C063773,0,2189647.0
C063777,0,1861550.0
C063779,0,1361202.0
C063782,0,2256327.0
C063784,0,1225991.0
C063785,0,1553441.0
C063786,1,36458.35
C063789,1,260.2
C063790,0,1976609.0
C063791,0,1967242.0
C063795,0,5392312.0
C063798,0,5245370.0
C063799,0,1272879.0
C063801,0,681450.0
C063803,0,445863.0
C063804,0,1066556.0
C063805,0,1791584.0
C063806,1,57498.0
C063808,0,156789.0
C063812,0,391736.0
C063813,0,47092.0
C063814,0,876127.0
C063815,0,1682184.0
C063816,1,18532.100000000002
C063819,0,4686836.0
C063820,0,976195.0
C063821,1,7293.8
C063822,0,1369050.0
C063823,0,397673.0
C063826,0,2678206.0
C063827,1,31618.2
C063828,0,121396.0
C063829,0,160129.0
C063830,0,2414219.0
C063831,0,464242.0
C063832,0,381451.0
C063833,0,2721796.0
C063835,0,2141887.0
C063837,0,595510.0
C063838,0,1632891.0
C063842,0,2262609.0
C063844,0,2081422.0
C063845,0,2449342.0
C063848,0,257130.0
C063850,0,2191185.0
C063852,1,17336.3
C063853,0,1145376.0
C063854,0,1624171.0
C063855,0,2719705.0
C063857,0,4165966.0
C063859,0,960638.0
C063862,1,104074.40000000001
C063863,0,3195005.0
C063866,0,3379344.0
C063868,0,251718.0
C063870,0,278843.0
C063871,1,20551.550000000003
C063872,0,483822.0
C063873,0,3696404.0
C063874,1,130540.05
C063875,0,246968.0
C063877,0,867198.0
C063878,0,2363804.0
C063879,0,3511007.0
C063880,0,2318652.0
C063884,0,780111.0
C063885,0,1281996.0
C063886,0,296127.0
C063887,0,3925723.0
C063888,0,1034943.0
C063889,0,1252762.0
C063892,0,5619519.0
C063893,0,4389755.0
C063895,0,1652602.0
C063896,0,5320542.0
C063897,0,404001.0
C063898,0,187804.0
C063903,0,815027.0
C063906,0,918727.0
C063907,0,849527.0
C063908,0,282013.0
C063909,0,1267177.0
C063910,0,3837032.0
C063911,0,1673991.0
C063912,0,483150.0
C063914,0,207859.0
C063918,0,165985.0
C063919,0,695869.0
C063923,1,36128.0
C063924,0,717507.0
C063925,0,828816.0
C063926,0,1538532.0
C063928,0,610139.0
C063929,0,644717.0
C063932,0,585256.0
C063933,0,2829550.0
C063934,0,844673.0
C063937,0,41119.0
C063941,0,3867953.0
C063942,0,1484375.0
C063943,0,1001352.0
C063945,0,1481816.0
C063947,0,741481.0
C063948,0,82420.0
C063949,0,636030.0
C063953,0,1012920.0
C063954,0,139437.0
C063955,0,279177.0
C063957,0,231522.0
C063961,0,1234047.0
C063962,0,759211.0
C063964,0,238574.0
C063965,0,625041.0
C063966,0,15688.0
C063968,0,3047179.0
C063970,0,1331605.0
C063971,0,3943741.0
C063972,1,19785.350000000002
C063973,0,765297.0
C063974,1,69329.75
C063977,1,85816.40000000001
C063981,0,1960280.0
C063982,0,1962978.0
C063983,1,32528.0
C063984,0,250538.0
C063986,0,6613916.0
C063990,0,2463548.0
C063991,1,46913.100000000006
C063995,0,95111.0
C063997,0,2025405.0
C063998,0,1438067.0
C064003,0,249372.0
C064006,0,921819.0
C064007,0,6470265.0
C064008,1,44724.0
C064009,0,191972.0
C064010,0,1919521.0
C064011,0,2333786.0
C064012,0,1896011.0
C064015,0,612269.0
C064017,0,1938279.0
C064018,0,59148.0
C064019,0,973845.0
C064023,0,4060067.0
C064024,0,488174.0
C064025,1,17012.3
C064026,0,1047725.0
C064027,0,90808.0
C064028,0,1813748.0
C064029,0,1060849.0
C064031,0,3745685.0
C064033,1,44324.5
C064034,0,1204206.0
C064036,0,1244510.0
C064037,0,1555375.0
C064038,0,582266.0
C064039,0,536739.0
C064041,0,973010.0
C064042,0,604580.0
C064043,0,1892244.0
C064044,0,697747.0
C064045,0,2173120.0
C064046,0,851926.0
C064047,0,34573.0
C064048,0,3547217.0
C064052,0,30583.0
C064053,0,1233524.0
C064054,0,1728350.0
C064055,0,2976966.0
C064056,1,58789.350000000006
C064057,1,199384.95
C064058,0,683749.0
C064064,0,1242967.0
C064066,0,2965639.0
C064067,0,1751952.0
C064068,0,667948.0
C064069,1,17153.350000000002
C064071,0,361077.0
C064073,0,3927446.0
C064074,0,1809290.0
C064075,0,969550.0
C064076,0,786434.0
C064077,0,31752.0
C064078,0,2651212.0
C064079,0,578218.0
C064080,0,1871585.0
C064082,0,430470.0
C064083,0,132749.0
C064084,0,110828.0
C064085,0,279125.0
C064086,0,143304.0
C064089,0,1207258.0
C064090,0,1520610.0
C064092,0,2374597.0
C064093,0,763136.0
C064094,0,790586.0
C064095,0,527608.0
C064096,0,471627.0
C064097,0,1561370.0
C064098,0,2678297.0
C064099,0,1082449.0
C064100,0,584664.0
C064101,0,917482.0
C064103,0,431605.0
C064104,0,1499418.0
C064105,1,3419.8500000000004
C064106,0,2809460.0
C064107,0,4486005.0
C064108,0,3964540.0
C064109,0,270344.0
C064111,0,179608.0
C064121,0,7888599.0
C064125,0,1028684.0
C064132,0,1184647.0
C064133,0,856064.0
C064134,0,3247794.0
C064136,0,3405988.0
C064137,0,1208725.0
C064141,0,675995.0
C064142,1,67350.3
C064144,0,2421419.0
C064146,1,45708.700000000004
C064147,0,498213.0
C064148,0,56162.0
C064149,0,3394957.0
C064157,0,450877.0
C064158,0,2185136.0
C064159,0,1846545.0
C064162,0,2314575.0
C064163,0,626845.0
C064166,0,439202.0
C064167,0,776647.0
C064168,0,1660877.0
C064169,1,22731.600000000002
C064171,1,3479.55
C064174,0,231085.0
C064175,0,382932.0
C064176,0,300734.0
C064178,0,303814.0
C064179,0,1194599.0
C064180,0,343185.0
C064183,0,603254.0
C064185,0,3161086.0
C064187,0,1284734.0
C064188,1,34258.4
C064189,1,3459.9500000000003
C064191,0,9626.0
C064195,0,1118999.0
C064196,0,884146.0
C064197,0,797785.0
C064199,0,2115180.0
C064201,1,200750.5
C064203,1,16288.35
C064204,0,1161389.0
C064205,0,1666221.0
C064207,0,3190915.0
C064208,0,4700192.0
C064210,0,1204441.0
C064211,0,359884.0
C064212,0,54289.0
C064214,0,815966.0
C064216,0,466672.0
C064219,0,2809625.0
C064222,0,7686165.0
C064223,0,1902141.0
C064224,0,4443494.0
C064226,0,1695548.0
C064227,0,401741.0
C064231,0,772432.0
C064232,0,55909.0
C064233,0,1688252.0
C064235,1,27037.050000000003
C064237,0,1691947.0
C064238,0,649655.0
C064240,0,676452.0
C064241,0,988319.0
C064242,0,230790.0
C064243,0,32704.0
C064244,0,1518248.0
C064246,0,2284961.0
C064248,0,1877955.0
C064249,0,451833.0
C064250,0,2735359.0
C064252,1,188899.30000000002
C064254,0,4246342.0
C064256,0,78018.0
C064258,0,1087707.0
C064261,0,3288101.0
C064262,0,3124542.0
C064263,0,275598.0
C064264,1,1373.8500000000001
C064265,0,259096.0
C064266,0,167785.0
C064268,0,39772.0
C064269,0,2915521.0
C064271,0,33226.0
C064273,0,3710355.0
C064275,0,3720105.0
C064278,0,1379244.0
C064279,0,662637.0
C064280,0,4095821.0
C064281,0,1250032.0
C064286,0,550934.0
C064287,0,363673.0
C064289,0,2558728.0
C064290,0,573443.0
C064292,0,286480.0
C064296,0,179287.0
C064297,0,190747.0
C064298,0,731683.0
C064300,0,1338546.0
C064302,0,1064871.0
C064303,0,162923.0
C064304,0,892385.0
C064306,0,4812535.0
C064307,1,132401.75
C064308,0,260398.0
C064309,0,2534761.0
C064310,0,2787196.0
C064311,0,2056540.0
C064312,0,952737.0
C064314,0,768520.0
C064315,0,1022544.0
C064316,0,442646.0
C064321,0,957488.0
C064323,0,2468357.0
C064324,0,4289825.0
C064325,0,320210.0
C064326,0,968478.0
C064327,0,2297861.0
C064329,0,1571249.0
C064331,1,127149.8
C064332,0,563075.0
C064334,0,2480226.0
C064335,0,1471598.0
C064341,0,604652.0
C064342,0,1296676.0
C064345,0,1966565.0
C064346,0,1571380.0
C064348,0,15242.0
C064351,0,1199195.0
C064352,0,1832206.0
C064353,1,25086.75
C064354,0,312814.0
C064355,0,2754019.0
C064357,0,34553.0
C064358,0,4019223.0
C064361,0,1206671.0
C064362,0,919758.0
C064363,0,1729435.0
C064366,0,714396.0
C064367,0,265038.0
C064368,0,2758999.0
C064369,0,745913.0
C064371,0,1421785.0
C064373,0,42901.0
C064374,0,534869.0
C064377,0,862263.0
C064378,1,139151.05000000002
C064380,0,2424535.0
C064383,0,336178.0
C064385,0,318629.0
C064386,0,3228672.0
C064387,0,2309384.0
C064388,0,1088501.0
C064389,0,1837765.0
C064391,0,169138.0
C064398,0,21501.0
C064399,0,671095.0
C064400,0,4741631.0
C064401,0,1443532.0
C064403,0,3625145.0
C064404,0,2795105.0
C064407,1,118975.0
C064409,0,280976.0
C064410,0,779537.0
C064412,0,2251209.0
C064413,0,1221598.0
C064415,0,61703.0
C064418,0,401686.0
C064419,1,51113.100000000006
C064422,0,634419.0
C064423,0,294402.0
C064425,0,135086.0
C064426,0,1875068.0
C064428,1,7297.8
C064429,0,2397336.0
C064430,0,2798431.0
C064431,0,2374991.0
C064432,0,1490847.0
C064436,0,880824.0
C064442,0,471394.0
C064443,0,2631721.0
C064449,0,1091135.0
C064451,0,751522.0
C064454,0,359321.0
C064455,0,1877707.0
C064456,0,200169.0
C064458,0,325270.0
C064460,0,1763297.0
C064461,0,2748189.0
C064462,0,1369434.0
C064463,0,2789820.0
C064464,0,870114.0
C064465,0,2380903.0
C064467,0,315358.0
C064468,0,115078.0
C064469,0,1035812.0
C064471,0,1024570.0
C064472,0,255114.0
C064478,0,944147.0
C064479,0,1514260.0
C064480,0,3556541.0
C064481,0,70760.0
C064482,0,3119177.0
C064483,0,650999.0
C064485,0,21947.0
C064486,0,475726.0
C064487,0,540625.0
C064493,0,740623.0
C064494,0,2134509.0
C064495,0,7123006.0
C064502,0,1577876.0
C064503,0,1407828.0
C064504,0,1402952.0
C064505,0,326591.0
C064506,0,1422535.0
C064507,0,1744257.0
C064510,0,499967.0
C064511,0,421975.0
C064513,0,3301098.0
C064515,0,721591.0
C064517,0,679442.0
C064518,0,126780.0
C064520,0,271776.0
C064521,0,131126.0
C064524,0,2323270.0
C064525,1,25304.050000000003
C064526,0,3552955.0
C064528,0,945893.0
C064529,0,797932.0
C064532,0,1704510.0
C064534,0,1414341.0
C064535,0,394708.0
C064536,0,1245854.0
C064539,0,594800.0
C064540,0,163309.0
C064542,0,426661.0
C064543,0,842836.0
C064545,0,701013.0
C064546,1,5934.8
C064547,0,650825.0
C064548,1,67649.25
C064549,0,259036.0
C064550,0,1228357.0
C064551,0,143807.0
C064552,0,1741755.0
C064556,0,1618153.0
C064558,0,512966.0
C064559,0,639325.0
C064560,0,67241.0
C064561,0,1285427.0
C064564,0,573199.0
C064567,0,725415.0
C064569,0,2923980.0
C064570,0,32720.0
C064575,0,1238155.0
C064576,0,4518429.0
C064577,0,256285.0
C064578,0,1061783.0
C064579,0,1176780.0
C064580,0,2047643.0
C064582,0,3585011.0
C064584,0,1429363.0
C064585,0,898145.0
C064587,0,36372.0
C064588,0,584305.0
C064592,1,23483.550000000003
C064594,0,1344223.0
C064596,0,319604.0
C064597,0,112053.0
C064598,0,3922075.0
C064599,1,106809.45000000001
C064601,0,604573.0
C064603,0,683306.0
C064605,0,1318658.0
C064607,0,389330.0
C064609,0,57833.0
C064610,0,363540.0
C064611,0,479384.0
C064612,0,278264.0
C064613,0,813791.0
C064614,0,425510.0
C064615,0,2511287.0
C064618,0,353183.0
C064619,0,639094.0
C064620,0,1757217.0
C064622,0,80014.0
C064623,0,4202332.0
C064624,0,71615.0
C064628,1,3839.0
C064630,1,31490.800000000003
C064631,0,2969421.0
C064636,0,838861.0
C064637,1,61851.600000000006
C064641,0,640297.0
C064642,0,2747268.0
C064643,0,1793442.0
C064645,0,1174189.0
C064649,0,804143.0
C064650,0,34715.0
C064655,0,3038132.0
C064656,0,23532.0
C064657,0,644725.0
C064659,0,760513.0
C064660,0,1360138.0
C064661,0,981032.0
