customer_id,credit_score,num_active_cards,total_deposit_balance,total_loan_balance,card_cash_service_amt,card_loan_amt,fin_overdue_days,fin_asset_trend_score
C055882,786,3,419992,0,150186,0,0,0.1997778623271658
C055883,617,6,414151,35938656,0,0,0,1.0095233755370239
C055884,807,1,4352053,0,0,0,0,0.21082417917602328
C055886,790,6,6809696,6379253,0,0,0,-0.9139069806461003
C055889,783,1,3677873,4440664,0,0,0,-1.7394850379072742
C055891,933,3,79153447,0,0,0,0,0.30463030761957877
C055892,678,4,48177940,0,0,231146,1,-0.5885120231885961
C055893,867,4,69056769,2866302,0,0,2,-0.12907582131458745
C055894,582,5,1631823,16210685,0,0,2,0.6974093679793858
C055895,844,4,157279,0,57713,0,0,2.548990459675695
C055897,599,3,31656305,0,0,0,0,1.0076747720417936
C055898,672,4,54258980,8941469,0,0,0,-0.3917778763751021
C055899,638,3,13630058,11189824,0,0,1,1.7110831036210647
C055901,688,2,1602878,10093295,0,0,1,-1.3522634332626953
C055902,941,2,30911732,30951170,0,0,0,-0.32387606879431374
C055903,796,1,35892109,5205702,0,0,0,-1.0346548457082458
C055905,697,4,6801148,3663963,0,0,2,1.179635154213236
C055907,546,4,16889424,940486,0,0,0,-0.9817434833269691
C055908,664,2,1487196,13216717,0,0,0,0.3545926762834063
C055910,725,3,1918509,110206763,0,146663,1,0.47267765601714207
C055911,811,5,1913807,0,0,0,0,-1.1112435226105744
C055912,853,1,4547541,21054940,0,0,0,-0.24451151724225595
C055913,853,5,12664031,0,0,0,0,-0.3019046821918537
C055914,725,4,74318997,3757671,0,66905,1,0.9686242766781356
C055915,655,5,4492261,0,0,0,2,0.32744275633193654
C055916,813,3,8193719,0,0,0,0,-0.6627570982718954
C055917,791,4,20826919,0,0,0,1,0.6114093043482578
C055918,513,3,2748285,0,0,68180,0,-1.5837715239667405
C055919,834,4,18309677,2292766,0,498020,1,0.33408101210060215
C055920,834,5,18352767,1961020,0,0,0,0.5292060370518852
C055921,768,3,1835230,0,0,0,0,-0.30522000776544106
C055922,745,6,11279210,91756921,0,0,0,0.45708460431758535
C055923,739,3,1465463,0,0,0,0,-0.6284297171745096
C055925,791,2,759424,0,0,0,0,-1.4839332709158477
C055929,715,4,1393097,0,0,550032,2,0.5865697823959618
C055932,690,3,63193473,0,197846,0,2,0.07611008340528558
C055935,890,4,8051178,4183384,0,0,0,-0.25938347312366816
C055936,787,3,4991211,5131087,0,578694,1,-0.833937211485468
C055937,901,6,19063748,20770039,238508,0,1,1.3133828670351146
C055942,721,3,32814753,77306378,0,0,1,-0.04342795341316993
C055943,862,2,82903,2593455,0,0,0,-1.7391659903806889
C055944,657,2,3308399,0,0,0,3,-0.4622465014656547
C055946,662,6,1266870,0,0,0,1,0.38040936525752744
C055947,548,4,213402,0,0,0,2,-2.337435581025794
C055948,615,4,8537111,0,0,0,1,1.1854665280740915
C055952,725,1,8730855,41186790,0,0,0,0.21553492125649562
C055955,603,5,50137134,29792407,0,475561,0,0.49969482512485086
C055957,705,6,2981870,7019350,0,668225,0,1.559903003069055
C055958,736,6,902897,0,0,0,1,-1.3455011629980222
C055959,785,6,30479021,0,131511,0,0,-0.6878903745945506
C055960,686,5,965876,10862304,0,0,0,-0.160715108194445
C055962,836,3,38893057,0,0,0,0,-0.5772204842832499
C055964,731,4,1042751,0,0,0,0,0.3797946958160463
C055966,756,6,1533434,11219576,0,17358,0,-2.7059839510696313
C055967,900,2,1657697,12965602,0,0,1,-2.134968847578137
C055968,753,2,484449,0,0,0,0,-0.3919178497861212
C055972,879,3,3773744,2470502,0,0,0,0.498112264522255
C055973,658,5,10135206,0,0,0,2,-0.9369160373829883
C055976,517,4,1662380,1865081,0,0,1,-1.2614587556830432
C055979,640,6,29368943,7288570,0,29785,0,1.7842208511995634
C055983,771,4,2955264,0,0,0,0,-1.2430702581985786
C055984,776,2,632580,15966507,0,57639,0,0.4144432195684423
C055985,794,6,66771789,10733600,0,279469,2,-0.1182962943988869
C055986,595,1,10560460,15381146,0,0,0,0.430517433641867
C055990,837,6,1568603,0,0,56950,1,-0.13576948578518003
C055992,724,6,300730,71578048,0,0,1,-1.0627068445868526
C055993,980,2,2843232,110572861,0,0,1,2.3272644584620132
C055995,725,1,328484,0,0,0,0,-0.7070138204368207
C055998,713,1,9437707,0,0,58869,0,-0.19282101088814765
C055999,875,5,77610847,33030220,0,0,0,0.4568758516020188
C056000,765,4,5690951,0,0,773058,0,2.5348639552793144
C056001,775,2,1333981,4374822,0,0,0,0.9361765094532809
C056004,829,3,6785330,0,0,0,2,0.33717337480304976
C056005,819,6,3201277,0,0,0,1,0.23381299732856595
C056006,745,1,2325918,0,0,35677,0,-0.4422104231209375
C056007,715,5,55818017,0,0,0,0,-1.60950743229833
C056010,652,4,1147439,0,28056,92041,0,1.8309838506381493
C056011,719,3,1266986,0,0,0,1,-2.383734689897119
C056013,857,3,10759557,12691206,0,631717,0,-0.6783482629073098
C056016,689,5,5498952,0,0,0,0,1.7562416301999149
C056018,877,4,3382349,47004984,0,0,1,-0.18132173319589512
C056021,974,6,740434,1124771,97245,0,0,-0.11994090147462802
C056023,699,2,1755783,1954211,474716,0,0,0.15442068567979153
C056024,892,1,27286405,0,0,0,1,0.1743697030099717
C056026,759,6,7239764,0,0,0,0,-1.1418152582799965
C056027,584,3,1734895,7434087,0,0,0,1.7582534205360272
C056029,762,6,8950270,1448273,0,0,0,-0.42852562435660313
C056031,831,2,44479403,30870493,0,40204,0,0.638119259523486
C056033,642,2,12804149,0,0,0,0,-0.2658881809965834
C056034,648,5,2832848,16994977,0,0,0,1.5406914025091827
C056036,821,6,1357403,50294845,0,0,0,0.8245599460216902
C056043,843,3,820420,5916566,206330,0,0,-1.830021440156167
C056045,684,3,1427138,3594569,0,0,0,-2.1062153026677755
C056046,890,2,19224655,4088033,0,0,0,0.07378102410448473
C056047,685,5,959127,0,252974,0,0,1.326877163555664
C056050,859,5,282138,0,18188,0,0,-0.7372232617964137
C056051,681,5,5852428,0,0,7821,0,-0.4069374453793593
C056053,706,6,19556167,0,0,0,0,0.8840583869978323
C056054,898,6,28657902,0,0,0,0,-0.7570321213507559
C056058,676,2,572611,0,49809,0,1,0.6614229290798518
C056059,881,1,4293756,24188369,0,0,1,-0.2530097415527397
C056061,712,5,1625098,0,0,0,0,0.24291455690841288
C056062,800,3,35203427,0,0,0,0,-1.4294621757117352
C056064,798,2,15231618,6303025,0,0,0,-0.4521592345259001
C056065,728,6,7519925,0,0,0,0,0.3880159007825579
C056069,634,3,5624604,11357407,388521,0,0,-1.0354400260770773
C056072,616,4,1660328,0,0,0,0,0.37489988443040656
C056075,758,5,136304,3263250,0,0,1,-1.6117885405110515
C056077,750,6,2593291,0,0,0,0,-1.2922174390916779
C056078,922,2,8424365,0,0,0,2,-0.9180157683048537
C056079,792,3,3736423,40896353,0,0,0,-0.33301141701209486
C056082,677,2,1312327,0,0,0,0,0.5727888189338595
C056083,746,2,2099112,1779245,0,0,0,-0.5612003437272745
C056087,705,6,19545769,0,0,0,0,-0.8919252431930879
C056088,833,1,1499103,574721279,0,0,1,-1.4859255760346
C056089,648,3,2239448940,0,0,0,0,-1.1213709028733345
C056092,800,6,50466844,10829771,2734,0,1,0.38853272175559916
C056093,816,3,959729,0,0,0,0,-1.615463103329152
C056094,745,4,5843874,0,0,0,0,0.4229599403098252
C056095,448,5,1271856,7300224,0,0,1,-1.667555132433157
C056096,569,6,18918086,0,0,0,0,2.463816459002541
C056097,803,4,7734809,0,0,0,0,-0.2836288852343719
C056100,677,2,4645822,0,0,0,0,0.21306051888987396
C056103,692,1,4504720,803326,0,158941,0,2.0727253442737994
C056104,809,1,1481733,30768134,0,0,0,-1.003787556216369
C056106,484,2,50580143,0,0,0,0,-0.752411603918093
C056109,661,2,4454894,3345457,0,810235,1,0.0017239309260307645
C056110,815,4,7586995,0,0,0,0,-1.574224531564523
C056112,834,6,11660932,0,0,0,1,-1.137348976195708
C056113,869,4,4179878,0,0,0,0,-0.07836583615767581
C056116,752,1,1473702,0,0,381068,1,1.0168523136872358
C056117,723,3,5137609,29176862,0,0,0,-1.917396153530195
C056118,994,2,940301,85965981,0,0,0,0.43941323946936695
C056121,542,4,440619,0,0,0,1,-1.4047142774077788
C056122,595,6,76532806,0,0,0,0,1.5633238270405798
C056123,927,6,177690,484099,0,0,0,0.6297991656507648
C056124,677,3,380559,0,0,0,0,-1.5460861807001836
C056126,514,5,8599142,0,174584,0,0,-0.6565818944008937
C056127,741,1,33636,0,0,0,0,2.0056463988854154
C056128,717,1,6767515,24088845,0,340363,0,0.2973346838871833
C056132,858,6,17372549,4380075,0,0,0,0.6568970569839641
C056133,755,2,1578325,643727,0,0,0,1.2958649405612765
C056134,828,1,335371,0,0,0,0,-0.40165872546843695
C056137,650,2,18937568,0,0,0,0,-0.8063498843796502
C056139,548,6,2015589,19941601,0,0,1,-0.35691965660760283
C056141,749,5,7547763,0,0,0,1,0.32164899396419067
C056142,807,2,3158537,0,0,570998,0,0.32980449544977375
C056144,722,1,24589209,0,0,0,0,-0.3068863178467256
C056145,648,1,1659873,0,0,161356,0,0.038321180136771354
C056148,653,6,352911,0,0,0,0,-0.19374371108775085
C056149,872,6,2499285,0,0,0,0,1.133489080663015
C056150,842,6,4948180,15948007,51438,0,1,-0.4510686942542065
C056151,692,1,565828795,0,0,0,0,0.8285809518875661
C056152,917,2,378846,37065561,0,0,1,2.2496396790507363
C056153,910,5,4467074,3509299,0,0,1,0.5542739323826127
C056154,796,2,371127,927266540,0,0,0,0.058276526157106906
C056155,842,4,14515848,4883110,0,1608003,1,0.2711986989414922
C056158,997,3,27032774,1035525,0,0,0,0.15203831637334622
C056160,681,1,4570554,0,0,0,0,-0.7389608351822093
C056161,677,6,46226,0,0,0,0,0.018414926070801585
C056163,738,2,3615404,0,0,0,0,0.8120285979988644
C056164,775,3,4002788,93968537,0,0,0,-0.4461066054309256
C056166,738,5,591039,0,0,247948,1,0.4254008420620823
C056169,521,4,1529031,4779585,0,206427,0,-0.8824627277350338
C056171,847,3,696075,10899137,1143,0,0,1.3667985481602756
C056173,650,6,13476311,0,0,0,1,0.6731863425265036
C056174,628,2,1846687,33205225,0,0,1,1.077385239066981
C056175,795,4,2070678,0,0,0,0,0.1254857924526256
C056176,686,6,6470571,0,0,0,0,-0.02763615091830436
C056177,866,4,183637,634351,0,0,0,-0.09324499561560437
C056179,829,3,1529943,0,0,0,1,-1.020086674243507
C056180,667,3,826570,16965429,0,0,0,1.6436769772903033
C056185,876,3,163609,10062069,0,0,1,-1.2493238424912487
C056188,693,5,101711,279198026,0,0,1,-0.615339835474984
C056189,699,4,1611236,0,0,0,1,0.0654618722680746
C056194,926,6,262053,2924194,0,0,0,0.4879607531531427
C056195,765,6,184539,0,0,0,0,-0.3700014074823603
C056196,946,4,23438952,11856452,124119,0,0,-0.4741936801153893
C056197,697,5,112042764,456588,0,471200,0,0.3309636880588256
C056199,634,1,1320364,0,0,0,0,0.4155552294182545
C056201,733,3,35687712,0,0,1142932,0,1.6072279277188188
C056203,655,2,26484736,0,0,0,0,0.5472613696303608
C056204,596,4,2808446,0,0,0,0,-0.7651974820451302
C056206,815,1,1517072,0,0,0,1,1.8319737873119413
C056207,724,6,5231803,3644101,0,0,0,1.0708066083887011
C056208,739,6,4430338,0,0,0,0,-2.950566221237799
C056210,827,5,4464544,5038389,0,0,0,1.1324473266358488
C056211,724,2,6625401,19463425,0,0,0,-0.821923648399855
C056214,757,5,52301,0,0,0,0,-1.1962221384661376
C056216,856,5,19088301,0,0,0,0,-0.7150323765003705
C056217,663,5,112622,16645419,39647,0,0,0.6540998536664303
C056219,767,6,351186,0,0,0,0,0.22875329400518538
C056222,610,1,28267412,0,0,66226,0,-2.032364445819543
C056225,568,5,340813,0,0,0,0,-0.9213985650603937
C056226,774,6,1910127,0,183086,0,1,-0.36189095739376764
C056227,761,5,1285392,0,0,10346,0,2.3321743204353966
C056228,680,2,6631267,0,0,0,1,0.6514189548594341
C056229,759,6,408741,0,0,0,0,-0.5121679404239267
C056230,785,1,1100302,0,0,0,0,0.2512487863097289
C056233,1000,3,905267,0,0,0,0,0.17435855314065138
C056234,793,3,1164095,0,80048,0,1,0.28033808359945966
C056235,825,3,10491709,0,0,0,0,-0.0694160282571745
C056236,671,6,57541513,0,0,0,2,0.29767497050265335
C056239,875,6,20803021,7114527,0,0,1,-0.9671559590783423
C056240,748,1,2025825,0,0,0,1,-0.8069448924697271
C056241,744,4,49554269,0,0,462842,3,-0.5470188888533655
C056242,704,6,10333948,34833302,0,0,0,2.2091289361145767
C056244,717,1,2311256,0,0,43015,0,-0.6513940854598882
C056248,847,4,4771912,0,0,0,0,-1.8780522593308404
C056250,723,3,7272517,0,8116,3035614,1,-0.8358121018503176
C056251,909,6,30174652,5268479,0,0,1,0.6911618294688197
C056252,859,3,6550652,0,0,0,0,-1.7787629621616312
C056253,820,3,108763976,19697700,0,313399,1,1.3641937174439087
C056254,623,3,6661645,0,80111,0,0,2.268074177910232
C056255,515,2,13905492,0,181368,0,0,0.49060733210335816
C056257,775,6,426364,69833608,0,0,0,0.14934737873628762
C056258,825,2,3945257,0,0,0,1,-0.2977502486042194
C056259,716,3,1396311,0,0,0,0,-0.8658919741861739
C056261,905,6,120248112,2154222,103256,781331,0,-0.8891218029878436
C056264,597,4,2450952,0,0,0,0,0.7291443969696385
C056265,791,3,4360467,0,0,0,0,1.4084033934501647
C056269,914,3,3486166,0,0,0,0,-2.7873118715897363
C056270,972,6,408964145,0,0,477390,0,-1.4184744332316173
C056271,682,1,3901544,0,0,0,0,-0.21235990479579828
C056272,735,4,19051407,7478442,0,45650,1,2.0920601809826125
C056274,525,4,13749406,0,0,167958,0,-0.6240614635263005
C056277,838,3,459682,0,0,0,1,0.6086921430764812
C056279,667,1,9514069,13096248,0,0,0,0.7093465542018235
C056281,872,2,4717050,0,0,0,0,-2.273116059408076
C056283,761,1,226431,0,0,0,0,-1.2829380633161152
C056285,701,4,6360557,5571078,0,0,1,-1.099750350499917
C056290,828,3,694869,0,0,0,1,0.1329067172519331
C056292,812,5,203787,36101828,0,478731,1,-0.34609678102763214
C056293,543,1,5614211,3937552,0,0,3,-2.04359766828893
C056295,706,1,9978542,0,0,0,0,-0.3198692862743887
C056298,684,4,72298,4421577,0,0,0,-0.4499101494822054
C056299,761,6,83085439,12110116,0,0,0,0.7782099374944123
C056306,690,2,328401,0,0,1558861,1,-0.047063101951396936
C056307,674,5,49833568,46988383,0,0,2,-0.6637856457758098
C056308,901,6,10920698,37047322,0,0,0,0.4270180284965226
C056309,827,1,163526461,967300,0,85089,0,1.2627397117757784
C056310,797,1,134315,8877172,0,107886,0,-1.2331076008124262
C056311,708,6,191916,11317273,0,0,1,-0.7573390340590116
C056313,582,2,3626313,0,22595,0,1,0.11890259513025925
C056314,797,2,130389567,0,0,0,0,0.2601744274363327
C056315,574,5,5583912,2923488,0,0,1,-0.0953646307626544
C056316,581,1,4140659,0,0,110180,1,-0.4980527727489241
C056317,594,1,8716253,0,20182,0,0,0.3173491858063543
C056318,789,2,9644450,37383411,0,0,2,1.0166495479602458
C056319,698,4,7874002,253447246,0,0,2,0.5546939543690906
C056320,581,1,6208517,1201926,87036,0,2,-0.16396031054646718
C056322,775,5,301350,0,0,0,1,0.7202466806924811
C056326,700,3,26211203,84156993,0,0,1,1.3362240023860235
C056327,591,1,15786879,22409140,336742,36430,0,1.0249200520647959
C056328,683,4,19889501,2167603,0,0,1,-1.628873403531709
C056330,674,1,1072142,0,0,0,0,-0.2265924874748171
C056333,847,1,18321253,2851101,0,0,0,-1.0490151766292906
C056334,497,1,1166449,7607091,0,0,0,1.5796676023184613
C056340,836,6,34024,0,0,628688,0,1.5412354860734097
C056341,679,5,1889250,6699175,0,0,0,-1.1642709350503984
C056342,758,2,1873651,0,0,0,0,-2.560581115976866
C056343,806,2,31618869,6496624,0,0,0,1.8826372952205077
C056345,921,2,1127249,0,0,0,0,0.4867256988499661
C056349,835,2,22944158,1724150,0,478130,1,-1.6143412213509376
C056351,861,5,8886625,0,0,0,0,0.622653714816403
C056355,678,1,20736670,0,0,679985,0,0.2229720331842974
C056357,747,5,1917096,0,0,0,0,1.49441353008315
C056358,811,3,14122083,28409601,0,603228,0,-0.9721478211800633
C056359,560,5,6743612,1296911,0,0,0,0.8364417592952486
C056361,777,2,2280894,0,0,0,0,-0.4479620195395624
C056362,744,4,87129,0,1517,0,0,0.1987983714061146
C056364,580,1,6212574,22118781,0,0,1,1.8081418258306026
C056366,832,4,35761152,0,0,0,2,-1.9762849888441951
C056367,683,3,775138,26045803,0,0,0,0.9231902952966654
C056369,487,2,367341541,10269918,0,0,0,-0.7457890534613654
C056370,755,3,2640079,0,0,0,0,-1.1031459306483211
C056372,655,3,15054417,0,0,0,0,-1.187138672213368
C056373,879,5,5622870,9940358,0,0,0,-0.27205488925165305
C056374,708,6,2100823,14625839,0,791046,1,-0.4991274625951836
C056378,805,6,143396292,21985423,0,0,0,-1.9930923147915807
C056379,703,2,1863209,180949146,0,0,1,0.6288064803934353
C056381,812,1,5119538,0,0,0,0,-0.4227578505393035
C056382,714,2,744438,6182616,0,0,0,0.40817379790772756
C056383,824,6,6434269,0,0,0,0,1.2033303131634112
C056386,649,3,9152035,0,0,0,0,-0.3476136434177838
C056388,803,4,2964092,0,0,0,0,0.24592464023036967
C056389,817,1,654984,3152741,0,0,1,0.5906076471539534
C056390,714,1,4172064,6267258,0,0,0,0.11913047624299228
C056391,890,4,1238160,0,16344,0,0,-0.393071030213318
C056392,771,5,1347766,3856245,0,0,0,-0.02671804912419569
C056393,903,3,181955733,0,165109,0,0,2.7697432743604065
C056394,964,2,1036191,3550554,0,671960,2,-0.44083873251779027
C056395,666,4,5455866,74520487,185252,0,0,-0.6509375065866914
C056396,926,4,1221447,790414,0,0,0,0.951733174623575
C056397,807,1,6158621,0,0,1243207,0,-1.3348179580486734
C056398,818,5,6662749,6671175,0,0,0,0.16920970223188644
C056399,720,3,1001202,0,47268,177985,0,-1.0248409185582235
C056400,696,6,3781626,746261,0,0,0,1.2529018909124339
C056401,737,2,18737805,34914786,0,0,1,1.360093380225046
C056402,698,6,21202854,0,0,204233,0,0.6370251584258757
C056403,696,4,9805884,0,0,0,0,0.8417496419523757
C056404,741,1,6480141,110530169,353221,0,0,0.7926842892314683
C056405,894,3,5199579,19900004,0,0,1,1.6932682888528894
C056407,650,6,2012216,0,0,0,0,-0.43084156698371867
C056409,1000,1,239580,0,23315,0,0,0.040939270137219985
C056412,594,1,136510,1964616,0,0,0,-1.5434070788428516
C056413,655,2,11829144,0,0,0,0,-1.8430046956608226
C056415,736,5,1525046,1540298,0,0,2,1.2360285101072792
C056416,675,3,48318201,7370839,0,0,1,1.2037278144090253
C056417,812,1,2316580,7097214,0,0,0,1.5352608389011144
C056422,587,1,1504647,0,7065,725731,1,-1.2197224832885896
C056423,623,6,1930153,0,0,3025782,0,-0.8065877208734205
C056426,613,5,10475793,3083615,0,0,0,0.4856648248554276
C056427,675,1,1343566,0,0,0,0,1.3305550188272934
C056429,698,5,3466692,0,0,0,0,2.3348450540489902
C056431,739,6,389511,0,0,0,2,-0.39807335917136233
C056434,734,6,93138798,13527661,0,0,0,1.631305331934919
C056436,755,4,34648145,0,0,0,1,-0.42129223186894327
C056437,665,1,679933,57156202,0,0,0,-0.45658456545459425
C056438,704,1,3553084,0,0,326887,0,-0.7553006750383127
C056439,658,2,836787,0,0,0,1,0.17312852981885987
C056440,766,4,5081646,0,0,0,0,-0.017667514230291892
C056441,676,2,307473,3268659,113888,0,1,-0.16995308635197193
C056442,674,4,1219731,0,0,212456,0,-2.6105520307424817
C056447,711,6,29488016,8928318,0,0,0,0.4637169484381678
C056448,570,3,6051247,9262926,0,0,0,-0.2477777462917138
C056451,798,6,14781462,0,0,0,1,1.7102222074415059
C056454,868,6,1312957,13283109,0,621388,1,-0.6235641693873079
C056456,851,1,65814226,0,0,0,0,-0.12852866289170128
C056463,802,2,147685,42124564,0,0,1,-1.256439132909994
C056464,928,3,1923208,16348503,0,2494304,2,0.9368945717515483
C056466,677,3,461522,0,0,0,0,-2.669745846589712
C056468,732,5,59414121,0,0,45475,0,2.839836710684029
C056470,754,3,13730766,0,0,0,1,0.7827725096789586
C056471,574,4,312352,7965171,0,0,0,1.4770076610511391
C056472,661,2,102325443,0,0,0,1,-2.1100472101851766
C056473,745,4,83812,4955767,0,1462496,1,-1.3809431451941405
C056474,790,5,135013,0,19698,1130108,0,-0.9383021539125262
C056479,790,6,19013379,3904290,0,0,1,-0.011384914381394537
C056480,652,5,14298129,8991993,0,0,1,1.4688387540806294
C056481,804,5,79853004,0,0,0,1,1.2844738375857674
C056482,544,4,2096788,133535532,0,0,0,-1.4162734193601056
C056483,862,5,2441252,37516650,0,0,0,1.0216148599841814
C056486,880,2,8461902,0,0,0,0,0.2924679748689504
C056487,955,2,2454757,3643673,0,0,2,0.5052024924555266
C056489,774,1,4240138,0,0,0,1,0.7040443626518765
C056491,679,3,27115554,0,0,110412,0,1.8519001603234575
C056492,791,5,112129,0,0,0,1,0.8468654767467796
C056493,848,1,37075811,0,0,0,0,-0.13256084395745354
C056494,774,5,2289924,0,0,0,0,1.6929992508407836
C056495,874,4,2258352,0,0,0,1,-2.318832692548962
C056496,883,3,8165829,0,140394,85893,2,1.9322172507970778
C056500,955,2,1001065,0,0,0,0,-0.6872414788397055
C056501,747,1,563166,0,0,0,0,2.0522103272640355
C056502,677,5,83184,14785294,0,0,0,-1.1852067904899741
C056503,731,3,2262500,0,0,525673,0,1.4320350069240717
C056504,692,6,11260088,0,0,0,0,1.2871547983901424
C056506,657,3,1981598,0,0,0,0,-0.6112222989207884
C056511,873,6,29097396,0,17848,0,0,-0.9701706266566339
C056512,671,5,3136803,0,0,0,0,-2.4838494640896167
C056514,827,4,4960610,0,0,0,1,-0.17862991291799984
C056517,788,3,362861,0,0,0,0,0.7441789560844734
C056522,604,5,4325692,0,0,0,1,-1.608571176660093
C056524,674,4,645301,599835671,0,0,0,0.5281457681685575
C056525,803,6,15960526,0,0,0,0,-1.445880549666421
C056526,805,1,968891,0,0,18474,0,-1.465835434368791
C056527,554,1,789024,0,0,778809,0,-0.23013080441843528
C056528,672,2,273033,738310,0,0,0,0.058200957387174845
C056529,953,2,3930419,4839769,0,0,0,0.8369617787030706
C056530,789,1,679649,7091271,0,0,0,0.2673821961681998
C056532,791,5,650507,0,0,0,0,-1.4862977988378394
C056533,823,1,1128771,10577345,162847,0,2,-0.43072492008505503
C056536,615,5,1338119,0,0,0,0,-1.4026555289044986
C056537,731,1,1389695,0,0,0,0,0.20186816647437186
C056538,850,4,610614,0,0,0,1,-1.0170326246169685
C056540,781,6,1643807,0,0,0,1,-0.633791390271968
C056542,719,3,6630070,20403933,93177,0,1,0.42398664862026103
C056544,619,2,706942,0,150796,1130656,0,0.47426563278953504
C056548,547,1,194047231,0,0,199133,2,1.4149757479239555
C056549,742,4,2417642,1515277,0,0,0,-0.8640588749700082
C056550,600,1,8342726,0,0,0,0,-0.6749887821999212
C056551,710,4,4419212,0,0,215854,0,-2.3320472937206227
C056552,789,6,883108,17095792,0,0,0,0.9883591995386943
C056553,652,3,7306546,569880,118543,0,0,0.4221192683792844
C056554,616,2,61911,0,2941,0,0,0.5720682633145935
C056557,797,2,6440106,0,0,2987961,1,-1.0167905199331955
C056559,636,2,3477139,10874508,0,414844,2,0.3553230509906131
C056562,464,4,811432,1778158,0,0,1,1.4919874834359568
C056564,667,5,59796110,0,127307,0,0,-0.04436828472702161
C056566,793,6,7270532,0,0,0,0,-0.4885764464435066
C056569,684,4,108786591,24819432,0,651181,0,-1.595146822497776
C056570,728,2,1078497,109047097,0,0,0,-0.7409654058339233
C056571,601,4,240015,0,0,0,0,1.466599665297425
C056572,931,5,3535987,35978492,0,0,1,0.57913465639139
C056573,716,5,1992739,0,0,0,0,-1.8244763102084158
C056574,727,4,8685360,0,0,0,1,2.2175403637256963
C056575,756,6,166614,19474223,0,0,0,0.3273977068295937
C056576,673,4,4474944,0,0,111393,1,-0.2567502192131766
C056578,744,5,455650,3917942,0,0,1,-1.290192762988886
C056579,882,1,2229595,0,0,0,1,1.1556363261816622
C056581,757,4,3761933,10002114,0,0,0,-1.668730584725668
C056582,671,6,115973,0,0,0,0,0.9255097725402942
C056583,718,4,4744863,0,0,0,1,0.6126323322922165
C056584,566,5,14939769,18685254,0,0,0,-0.7201296169604356
C056586,565,5,108327251,0,0,0,1,-1.4615383909580042
C056587,729,1,91960650,0,0,0,1,0.24705172878445322
C056589,897,1,958352,25276675,0,0,0,1.3226832687203134
C056590,610,6,33768553,0,0,85533,0,0.8335190456851246
C056592,836,4,804656,9299398,0,0,0,0.21890934483714689
C056593,716,3,10357197,0,0,0,1,-0.5548661862522565
C056595,693,2,5459279,59395082,14553,0,0,-1.2295044202310703
C056598,730,6,2863445,0,0,0,0,-0.6064674013026505
C056601,661,4,80180013,0,0,0,2,1.833081136693307
C056606,841,5,3167878,8230939,0,0,0,-1.8401471889807917
C056607,383,3,12373759,2369602,0,0,0,-0.5813034507343932
C056608,812,2,4808520,0,0,0,1,2.5954420646122696
C056612,718,3,1462838,0,0,0,0,-0.7428086698142783
C056615,763,6,5426638,2284051,141423,0,0,-1.0445524179338865
C056616,624,2,356023,0,0,147783,0,-0.0686345179522338
C056617,862,6,7577416,6761028,0,0,0,1.6988548766724425
C056618,806,4,87031101,0,0,0,0,-1.2087978631170924
C056619,628,6,14220201,0,0,0,1,0.6339898890888306
C056621,669,5,8092707,4762447,0,0,0,-0.1514200394393742
C056623,756,1,1806645,0,0,0,0,-0.499052572890777
C056624,876,1,227347119,50606266,0,0,1,-0.8493498440636799
C056625,830,4,73202,0,0,0,1,-1.8466416605567462
C056626,713,3,4685560,16222403,0,0,0,-0.3263865865219606
C056628,794,6,422950,9667968,0,0,1,2.3246312323378877
C056629,642,6,294933,3303708,0,0,0,-0.4248692034041013
C056631,703,5,2203223,0,0,0,1,-0.4272930873990656
C056633,711,3,8151195,0,0,0,1,1.035029789582159
C056634,695,1,16390108,4697688,0,0,0,-2.066603719683556
C056636,873,5,9678097,0,0,0,0,0.9019261556738475
C056637,768,6,14928053,0,0,390026,0,-0.45840671785414366
C056639,582,2,950552,0,0,0,1,0.7746627400654799
C056640,731,2,16025594,3300855,0,0,0,-1.533389596545118
C056642,582,6,478262,30715654,0,0,0,0.9906733710547907
C056643,806,2,274045,0,20881,99255,0,-0.28676419831459
C056644,525,1,16122475,0,0,197243,0,-1.5183576659252747
C056645,848,4,174938,0,0,1360356,0,-0.7976276218928033
C056649,817,5,6140479,0,0,0,0,1.8568344003357702
C056653,821,5,684690,0,0,0,1,-2.9676525694320217
C056656,805,6,7372795,0,0,0,0,0.4633035400577553
C056657,691,5,104119,4730703,232625,0,0,2.369140778001659
C056658,714,6,5597524,0,0,141439,0,-0.5864974810037499
C056662,847,4,3668888,0,0,0,0,1.5903556161271333
C056664,731,6,13705466,0,0,0,1,-2.150126271798045
C056665,968,4,6026422,15152383,0,0,0,2.5681407163124743
C056666,657,2,14401927,0,0,0,1,-0.3150384472432025
C056671,728,4,3212560,0,0,903223,0,-0.12659801779139612
C056672,939,5,553971,0,0,976958,0,1.4108202033864632
C056674,970,4,251333,3625354,0,0,0,0.1443873014176968
C056677,870,5,2730009,5662570,0,0,0,0.612339862729864
C056678,781,5,5417868,0,0,0,0,0.2262736080330038
C056680,802,3,3168782,110513314,0,0,1,-0.40668052843793834
C056681,720,3,13137817,45109767,140807,0,0,-2.000847384247388
C056682,672,4,4916891,0,0,0,0,-1.3216970987281724
C056683,983,6,37733,31398192,0,0,1,-1.262620554511525
